coin,numHolders,link,sum
Wilder (WILD),31,0x2a3bff78b79a009976eea096a51a948a3dc00e34,2879035.97
SENTINEL PRO... (UPP),3,0xc86d054809623432210c107af2e3f619dcfbf652,835.8299999999999
HEX (HEX),471,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,60001998.68000012
Renq Finance (RENQ),15,0xff8c479134a18918059493243943150776cf8cf2,616.65
Papa (PAPA),17,0x6c4c193bff0a117f0c2b516802abba961a1eeb12,664.8
Fightout (FGHT),6,0xe0ffddf8fd7d63cf907e433c9293069704d4d40d,34.769999999999996
# galatoken.... (Visit ...),29,0x7Df36aD0D9B42B65010653e930343Ede9D03DAbA,0.0
Big Eyes ($BIG),10,0xc8de43bfe33ff496fa14c270d9cb29bda196b9b5,0.0
BOB (BOB),111,0x7D8146cf21e8D7cbe46054e01588207b51198729,0.0
MEME MAN (STONKS),2,0x7B9f395064CE9DEa86f2Ef30adf827b6a4bf9CE0,0.0
Meta Masters... (MEMAG),7,0x6e39a587691b8c9d4341ce0a960998ed6f537af6,0.0
Meta Masters... (MEMAGX),7,0x857dE36f92330E1B9a21e8745c692F2CE13866cb,0.0
MINE (MINE),1,0xff597f3818707ab1bd7576bc8fcaf555fd6388ec,0.0
Monkeys Toke... (MONKEY...),14,0x20CDECBF5d56870b4068a255580a58D068446c92,0.0
PepePoo (PePo),8,0x7345577fc896952426922dd886db641a4fe13387,0.0
PUPU (PUPU),1,0x5a9bfe6b80cb4db587e878b7ff7d3f16d47bfe34,0.0
STD (STD),1,0x57D5f53Cab3882edf7d2dd6F2E0D7B3300cccc98,0.0
Prime (PRIME),167,0xb23d80f5fefcddaa212212f028021b41ded428cf,865081448.9700009
WOO (WOO),141,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,17778029.180000003
Illuvium (ILV),508,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,134686563.41000003
! ilv-gift.c... (Claim ...),50,0x9eb0d360963E38CcA26F22e2b45b5bc215f9d682,0.0
# fetchnetwo... (Visit ...),127,0x74E7eA2a70578912c076FFaCB2311F3D70DF457C,0.0
# fetcoin.or... (Claim ...),83,0x17B2d848a546646154b2C0D512D0E1a52C3A3B86,0.0
# fetcoinlab... (Claim ...),113,0xc90f20ef54f3a779d5d1ed775cccc478f3e02554,0.0
# illuvium.t... (Visit ...),58,0xDcC74C2d022eAD9C48444D7b354dabDc5E01D144,0.0
# illuviumla... (Claim ...),68,0x4f8222400a78214e3d077cc19c8a04ccf13f7a74,0.0
# ocean-toke... (Claim ...),41,0x04aB112333263AF07b72322B25F9a776cfFD3e08,0.0
# oceangift.... (Visit ...),69,0xA415077b67d6433Dbc8e7Fb5cEC1fdd50273c8BB,0.0
# oceantoken... (Visit ...),69,0x7825a44f2aD4F58C364065b0cF70Cd3F51A7236A,0.0
# wooprotoco... (Visit ...),103,0xddE98ec7DdCa970152397968F3260DdFe586DBF6,0.0
$ fetchproto... (Visit ...),92,0x861e4A57Fe251588A4F9F632503480832C592B9F,0.0
Pepe 2.0 (PEPE2....),396,0x0305f515fa978cf87226cf8A9776D25bcfb2Cc0B,189489238.40000036
Efinity Toke... (EFI),538,0x656c00e1bcd96f256f224ad9112ff426ef053733,48434625.280000016
Energy Web T... (EWTB),367,0x178c820f862b14f316509ec36b13123da19a6054,202187.0
CERE Network (CERE),510,0x2da719db753dfa10a62e140f436e1d67f2ddb0d6,5398450.390000012
The Root Net... (ROOT),9,0xa3d4BEe77B05d4a0C943877558Ce21A763C4fa29,53816.09
Turbo (TURBO),129,0xa35923162c49cf95e6bf26623385eb431ad920d3,5953749.579999999
Fonzy (FONZY),3,0xb939da54f9748440a1b279d42be1296942732288,23.73
Dai Stableco... (DAI),279,0x6b175474e89094c44da98b954eedeac495271d0f,20971378.43999998
SnailBrook (SNAIL),7,0x6bc40d4099f9057b23af309c08d935b890d7adc0,2012.87
$ stPEPE.org (Reward...),18,0x8ead429304027a60ba2093432ff27daee39d37b6,0.0
End Coin (END),1,0xd85bbd5d626627714533027926bb44a3d3b5c961,0.0
GLIZZY (GLIZZY),2,0x9b0c67713790ae6cc68fad9ee59eb14456649249,0.0
Kishui.org (Kishui...),78,0xE9E00B759378Fe58C16E7Fb49fF3de6CF1Ec1AdB,0.0
Luxoshi.Com (Luxosh...),13,0xe5D403A114fdB5FcA5635BD9D1e3920973844C88,0.0
Mylido.xyz (Visit ...),11,0x50658e31eC229f6E2DF5ba3135982AB2F0D80ad5,0.0
Party Hat (PHAT),2,0x4baa5e86B812aeac02B54074919d998a02B28FaE,0.0
pepelp.com (PEPELP),96,0x0f65cfde93db3a37ecc4fce0873010f3daf434a3,0.0
Pingu (PINGU),1,0xe3f9eb1c0c9eec41e16d3e9efa8bdf2335d5c080,0.0
Roo (ROO),2,0x4446dd43e82d0e94274b03d8ebe5b74acedf8c63,0.0
rPepe.club (Pepe R...),122,0x6fb83434b7d5b339ea6689581019ff1d44f475f5,0.0
UpOnly (UPONLY),2,0xa718b5c51f4d3ee6eaaa286b2e4192d5e8106a29,0.0
YaoMing Coin (YaoMin...),1,0xf9062f301eb316428bb7826ba4cedf9b771f192a,0.0
ERC-20 TOKEN*,14,0x8D1C555EC2f99a3D6A82bd3A725B5b65b65D0D69,0.0
FCKIT (FCKIT),3,0x6c361a982fdc316e8ff5ac98d525e5ba366f3e63,0.0
fckitlp.com (FCKITL...),3,0x9a73DeC6Ff8eeA2d43c6C7Bb09023C99a939c63d,0.0
GameStop (GME),6,0x28300D1c687B1F982d67f8A74efded5427dA6ec1,0.0
SingularityN... (AGIX),418,0x5b7533812759b45c2b44c19e320ba2cd2681b542,2703192070.099999
Bancor (BNT),191,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,4173045.850000002
Milady (LADYS),98,0x12970e6868f88f6557b76120662c1b3e50a646bf,318939.17000000004
HUNT Token (HUNT),6,0x9aab071b4129b083b01cb5a0cb513ce7eca26fa5,94791.38
Ondo (ONDO),54,0xfaba6f8e4a5e8ab82f62fe7c39859fa577269be3,0.0
Byte (BYTE),149,0xdE342A3E269056fc3305f9e315F4C40D917BA521,148210.53000000003
MAGA (TRUMP),13,0x4f4a556361B8B4869F97b8709ff47c1B057Ea13b,791.6
Wrapped Ethe... (WETH),221,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5500935.209999999
Heroes of Ma... (MAVIA),53,0x24fcFC492C1393274B6bcd568ac9e225BEc93584,4263095.710000001
Arbitrum (ARB),102,0xB50721BCf8d664c30412Cfbc6cf7a15145234ad1,2950567.890000001
Chainflip (FLIP),356,0x826180541412D574cf1336d22c0C0a287822678A,1756773112.4499996
Render Token (RNDR),541,0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,4852630795.909992
Aave Token (AAVE),396,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,67289230.74000001
Graph Token (GRT),349,0xc944e90c64b2c07662a292be6244bdf05cda44a7,92806838.12000005
Uniswap (UNI),355,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,59065641.060000025
E-RADIX (eXRD),46,0x6468e79A80C0eaB0F9A2B574c8d5bC374Af59414,4016400.7500000005
LooksRare To... (LOOKS),507,0xf4d2888d29d722226fafa5d9b24f9164c092421e,677969411.6299998
Injective To... (INJ),590,0xe28b3B32B6c345A34Ff64674606124Dd5Aceca30,2573443460.569999
Worldcoin (WLD),228,0x163f8c2467924be0ae7b5347228cabf260318753,14486343.870000005
SAND (SAND),587,0x3845badAde8e6dFF049820680d1F14bD3903a5d0,2698808223.920003
SDOG (SDOG),12,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,17.01
PayPal USD (PYUSD),25,0x6c3ea9036406852006290770bedfcaba0e23a0e8,75096.85
! arbitrumpo... (Visit ...),45,0x27a24d2AA50439b973EBd3102ce9b1e50eDDbF53,0.0
! injective.... (Visit ...),78,0xd4C0E9d5Ff9aE44A22d278BdB628c4B5b968db8B,0.0
# earn-link.... (Visit ...),32,0x4c5CD7deB60A12D24401EB0B4fDc0ae8A4F48881,0.0
# gala-drop.... (Visit ...),68,0x5d346d2ca052978934a4d7e42849531ce53b65e8,0.0
# galatoken.... (Visit ...),105,0xd6117493c17C2e26Fde55baDAdc0E94B52023e54,0.0
# galatoken.... (Visit ...),139,0xc7E25fCf5F1b05e098061B9a665BF45e0e1D8a9D,0.0
# injective.... (Visit ...),42,0xc622eD0dB2DdE175F7E42210B4d3C3B5c7232985,0.0
# injectivep... (Visit ...),121,0x1440e288FF635703B47ff3B8ae25300999a1bFa9,0.0
# LqETH.org (Visit ...),8,0xB4aB3167C9B56fAE0e0c3F6183F19C7AD087ec1e,0.0
# mavia-hero... (Claim ...),14,0xdb5be53abd3421b466952269175eeb1af829c792,0.0
# ondo-rewar... (Visit ...),24,0x1389F9576D4107205C0bf532889f00a42Ff03766,0.0
# renderprot... (Visit ...),47,0x41A7131689736b719B01F29Cbcc9Ee1fB416b910,0.0
# renderprot... (Visit ...),119,0xb20E37550e764725CA6C081e5822356a16559951,0.0
# usdrewards... (Visit ...),11,0x4B47A98e31Cd5632D42Ab8Af31aFa0Cf4Fd85639,0.0
# wbtc.gift (Visit ...),35,0x90B9F6975aD4aac4Bb92975d2349c1Bd8eB4789D,0.0
$ DHT (Visit ...),96,0x47651efc6a224f797dd665810c28ec00f8ca116b,0.0
$ get-link.i... (Visit ...),96,0x5110c175F89B30060F69735ab7c5a6602618F4ab,0.0
$ injective.... (Visit ...),41,0x503F2B98d6c15A0E494A3626bc5D088A57F5C363,0.0
ChainLink To... (LINK),9,0x457bd419F1b62Cd6Db64D520C050E718D6F89D85,0.0
cusdt.xyz (Visit ...),258,0xb1593Def9DCD7d12B70433B429F4B4B960084A9e,0.0
Dragon (Dragon),317,0xA946Fb6B6B860c68DF3c293f1e2C3881b243E08c,0.0
ETH... (ETH),31,0x0872dB05F5f56BF652100a464A360575D6b6Fd6A,0.0
ETH... (ETH),27,0x100F6a5Ad6d9DFF34364EC252d6097622c95D807,0.0
Footme (FTM),20,0x919524Dc8405dde1307A51Fc0af51de2085B74c1,0.0
Opium Bird (BIRD),7,0x6e108a61c00719c5dFf4c7f28aC0898DFb932472,0.0
Pepe (PEPE),11,0xB25EeC1382e7Dc196a3D19cE76cbCf1720Ce67c9,0.0
PSYOPToken.n... (PSYOPT...),85,0x388bc6728b3cab9e93bd79105d6ecb3db8431918,0.0
Tethеr ꓴՏD (ՍSD’T),7,0x5Dd4E54b7f5401f91d255947E2cD7598B082b5c8,0.0
Tethеr ꓴՏD (ՍSD T),8,0xd6Dd5B7C05972EFa3Ebd749bd9Ce90d9bD68FB6c,0.0
Tethеr ꓴՏD (ՍSD T),7,0xc478CE50F440153A2e0eb3c02aA0E8B926F4065c,0.0
univ4.com (Visit ...),60,0x1f44cb6cecb1efa1ce3523d1c819647b75dcbfc9,0.0
ՍSꓓ Coіո (USꓸDC),7,0x63a85E5aFA74552b79A3bF20E2E2AF2EC255a2E2,0.0
ERC-20 TOKEN*,29,0x6284C089D6944df1ba61bd56618AEba07D1d6136,0.0
ERC-20 TOKEN*,21,0xAbD8CA66BEc6cB203F90dC2e1a860183B674ac42,0.0
ERC-20 TOKEN*,72,0xfc76099aa3100f12150a2472e7111caf9DDd0C11,0.0
ERC-20 TOKEN*,89,0x5b0d8B070c047cA236121b8f315Bf9aC80e64777,0.0
ERC-20 TOKEN*,8,0x5e57BDCFcb48b45a5C5e5D42c7d006fC7CCb53Fe,0.0
ERC-20 TOKEN*,31,0x07c5eb3f8b8e27c1986ac0773d3da18f1c261daa,0.0
ERC-20 TOKEN*,16,0x296d1CA4FB9b179d8AD41600620134F2baC1FC1D,0.0
ERC-20 TOKEN*,13,0x3571932D91CF35D7AAf273A9871d274ba23A59A7,0.0
ERC-20 TOKEN*,10,0xa211d4134e5b515091fc24650d2d10fe5f02455f,0.0
ERC-20 TOKEN*,12,0x1a0b3ca83ad4745903eff0c4feb7288cec3728ae,0.0
ERC-20 TOKEN*,10,0x62623d248cd1d5a76feb16489dfc3990fbf51def,0.0
Tairyo Inu (TAIRYO),2,0x14d4c7A788908fbbBD3c1a4Bac4AFf86fE1573EB,9.55
AIDOGE2.0 (AIDOGE...),1,0xe365Ec3eb213ce7a6820d5686C8A46ca8f83C66f,0.0
Elon Test (LilX),1,0x5e379648e5d9eb49d3d3a45e04b63093a6249283,0.0
FLIPOOR (FLIP),1,0x6e70c0ccfafcfefd86b901bed453fd7f01c8a7b8,0.0
I love puppi... (puppie...),2,0xCF91b70017eABDE82c9671E30e5502D312eA6eb2,0.0
Momo (MOMO),1,0xe4d0941ad4ff744948704f7532dc00e01f33ed4d,0.0
Pepe Pro Max (PEPEPR...),1,0x7D7008f9380D2Cdfa2E5F5F6C54cf006BdcFB750,0.0
Pi Network D... (Pi Net...),1,0xdeb52a529075a0a2c225f98d8b9d5dab47e171b8,0.0
Putin (Putin),1,0x82e6f3d792b9a5fbba51abdcb3934a6fddf1cd07,0.0
The Missor (Missor),2,0xf0ae80a06B546DC5cd400b4253C7b95715465c95,0.0
VitalikTrump... (ETHERE...),1,0xe9a039F677F01be56bB257c3766fEA01c766205E,0.0
WONKA (WONKA),1,0x3e50a628F4aEe9A9A88a8d2B965a4A76Ffa79B50,0.0
X Original V... (x.com),1,0xCE84A9f303E33A191647714d59CFCb886fD600E3,0.0
Numeraire (NMR),420,0x1776e1f26f98b1a5df9cd347953a26dd3cb46671,140072760.1700001
SushiToken (SUSHI),295,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,12822588.049999993
Fenerbahce T... (FB),181,0xfb19075d77a0f111796fb259819830f4780f1429,14645192.079999993
ᗪOᖇK ᒪOᖇᗪ (DORKL),35,0x94be6962be41377d5beda8dfe1b100f3bf0eacf3,3882.4099999999994
Starknet Tok... (STRK),140,0xca14007eff0db1f8135f4c25b34de49ab0d42766,0.0
! ELIGIBLE (TONCry...),53,0xcf59cc4af0a590ad19640e9d1ec93eb5a2302338,0.0
# ethapy.net (Visit ...),59,0x091d555EC1C2f89f51Cc8d0487c59e6034BDb6CC,0.0
# jasmy-coin... (Claim ...),109,0xbbf81f52abbe8f1747d4a1fe8d8ed473c1f4099f,0.0
# usdrewards... (Visit ...),72,0x8D5831cfc7e3D98e53381Cc6331d70651fF02331,0.0
$ BLEXfi.liv... (Reward...),89,0xb0584c7855306640ac931574dd2feeba0d27f167,0.0
$REKT ($REKT),27,0x13f822E904445600362D117c8241BAb2fEe1E5B4,0.0
AiGrokChatGP... (STFU),27,0x9cd635D4A7e794523B1b6C88CB69DE74926FBd16,0.0
ALF (ALF),164,0x1ad87e0d93caefe7779d5f9dac62da3d2b88985b,0.0
AlienPepe (aPEPE),214,0x232A15492b5cf7b231089885d709A883AF9597da,0.0
Analos (Analos),200,0x8ac582093f1337b10379e557fbe186d840ff6370,0.0
Baby Go Fuck... (BGFY),27,0x0F82002506E5C34b85D4b86028c0f07C41638514,0.0
Bank Of Pond... (PNDC),164,0x48E9C94FB4F252b6aED287dCA2381B760de5fB89,0.0
Bitlords Mys... (MYSTER...),27,0x832c2d54576081460F58d629438747b223e85a25,0.0
Blast Unoffi... (BRIDGE),27,0x4ae3a511039fa1432c4599d12A2D70653219fd22,0.0
Bullet Game ... (BULLET...),195,0x9333AC938a18DeCB74425Bd9BdD6cca3c5998875,0.0
car (car),27,0xBCe34cb3d2ec2CF4D63EA363aBc08e5212ED5Bf9,0.0
Casino Token (CST),170,0xC882EB052eab2db37088776c0A7A24674f790fE1,0.0
Casino Token (CST),166,0x67D20E9EE4499F731E591170e683688F0a8398F5,0.0
Christmas Mi... (CM),28,0xC2B464E68aB47eFC6d186965C9eAC1AB8A3e0f52,0.0
Comswap (COMAI),52,0x7137eC99d9edCDe42e1aFfAF2384bf4E4A44d889,0.0
CRYSTAL (CRYSTL),27,0xf0e06c7dc36ea75DD21eE0558ded051Ad4f7c42c,0.0
DigitalDawn (DIDA),27,0xf5039d9af85e6fd5f6b9ee5cb52a81a2ac5fbbbc,0.0
Dirty Dan (DD),27,0xdD86dE9b1510B90797a5A8d456955bDe9446b6c2,0.0
DRAGON CORP (DRG),27,0x434b5f424d0148634816dF1a1D3Ec150e35E58E9,0.0
Elon Cat (ELONCA...),27,0xf8FF4135D0586b89Ea4d601501D589d3E2355F84,0.0
EverETH (EETH),42,0xe46a1d19962ea120765d3139c588ffd617be04a8,0.0
Fart Bucks (FART),30,0xf6e2f1A9DBd7DF0D80f038540484CD10b278Bc65,0.0
fartcumpisss... (?),27,0xe11c20Ec8182Ee6b7523E40377b34169148D3401,0.0
fish (fish),27,0xC843B4B606B99Aa69aBBD7265B29B9881925EfAf,0.0
Friend.tech (Friend),164,0xfea0f46815Ec3D010b85d11510C4c1D600758ff9,0.0
Froge4.0 (FROGE4...),27,0xF0b703e9fC25A05a000E154327Ae60E428191995,0.0
fuck me (FM),27,0xB048f694c2c4940227974aff4880ae138e15245f,0.0
Gamerz Crypt... (GAMERZ),27,0xf7d94EaD70D2646978CF0463919159fC82345A7c,0.0
GCRFatalFram... (TIA),27,0xD692f0d3BADd155BB8cA8de36576AC3E9f619B3c,0.0
GOOMBA (GOOMBA),27,0x7AfD8aB5368Fb2a429555d3200d77314378D015c,0.0
Groge (GROGE),27,0x444414818a894d399FBC289159656C68E12F6785,0.0
Grok-4 (Grok4),27,0x1573263E2A90f5bFAf4c2D293F4d32A729510778,0.0
GrokQPepeFro... (SHIT),27,0x12139b99bdBc6d61F5c5d9369C03Fe006D6A2505,0.0
GT PROTOCOL (GTAI),205,0x922a646ffbb580b56407401f6d1eba25dde2f384,0.0
Hackers Kill... (HKPEPE),164,0xF1db47ca39cdD95F83309948503919118964b2e5,0.0
Infinite Mon... (IMC),27,0x567A87a3839a335dBAd02d0F24E81dc3abF21d55,0.0
Internet Cul... (ICMM),27,0x0491c2222d5a7a98011865b2A6F268579A5490D0,0.0
Inu10SonicOb... (NIOCTI...),183,0x46FAD82e4C96eF5821eB4aE9F27fbC450EC472ee,0.0
Jeet Cult (JEETCU...),27,0x8e1Fb6fd7c12726b6ba59f9939d3C7Bd205D0e68,0.0
JOJO (JOJO),27,0xde85cB49A46f435a7C9f39520f3831a11E37674B,0.0
LAMBO (LAMBO),182,0x5084969DD1824f7432471682b588D21504682aD8,0.0
Long Doge Ch... (LOOOOO...),165,0x76e4d74FA2b1Ec34862f63C7a4D2Ec977f49b4D0,0.0
Manta Networ... (MANTA),27,0x0b5BA2dAd27d82B06fa01CD6e3D7CC57a1aeA5dB,0.0
Mayan Financ... (MAYAN),27,0xbf72AaFdAA240261477B087Ae2900e807B8247b8,0.0
McDonalds (McD),27,0xC59a0e310102BF01bCcB8A31FbcaDa5ed9b9E273,0.0
Monkey Claw (MCL),27,0x913e4930d175F5438ed0a2A748484081eDC589D7,0.0
MOVR 2.0 (MOVR 2...),45,0x42eb064897d2aef06efb78abfd138a74462f15e6,0.0
n/acc (N/acc),27,0x1a13A94d9FCFFF38b761278f7B3A24bDacEf4C98,0.0
NEWYEAR2024 (NEWYEA...),34,0x5D94Fb83dc19C460BBA6e64FA7196Da4f6c62CfE,0.0
Pepe (PEPE),34,0x265CFEcc9F7D526b40Fbe989A5859396327841bF,0.0
PEPE 4 (PEPE),45,0xeeebb75a1ce93ee22a3624521a50b7c3d0e87fec,0.0
Pepe Pizza (PepePi),28,0x6619E4Cd999A08B0481BC9f1900C936782B23C5a,0.0
pepe/acc (P/ACC),27,0x1eF08dd312Df5D9d885225fBA469b6E2dDdBF5bF,0.0
Pepe2.0 (PEPE2....),37,0xFF626B996dEd0F42F6d453Da007DdB97763CBA7e,0.0
Pi Network (PI),30,0x7677E56A5A847Ef6AF9354F5350Ea8C09E4806ED,0.0
PIKACHU (PIKA),27,0x98dB70b0356c79F17d5F5CCE624b54A62713776B,0.0
Project Bide... (BIDEN),30,0x69E612ffbA3bb44Cc197105AcdE43d874455531A,0.0
Pyramid Sche... (PYRAMI...),27,0x92F93C4f8f867673683c828b22c4e3bA849bEe0c,0.0
Q*Grok (QGROK),27,0xBc1fC6D7D6CFc54a67f0EcCabFA92b8854039450,0.0
r/acc (r/acc),27,0x6cA5769C042C336Cfe8312cC41A5e38691B9a3BE,0.0
RAY GUN (RAYGUN),27,0xbe5E7Ba3577F1b8150a06a72bD6c1594B8a2dcBF,0.0
Rest In Piss (RIP),27,0xcDA6936140289d5ef0c82cF1DC660a50C4152b6e,0.0
RULE34 (RULE34),27,0x1014645a50b33499D8Fe85bde642E3a7CF4e71FD,0.0
Safemoon (Safemo...),45,0x2481a5c73e06bffcb94f9279c062da39a209a824,0.0
Sakamoto Coi... (SAKAMO...),27,0x6d5afc1ba192417345cf68c62d81415a536233ef,0.0
SEI ALLAH (ALLAH),27,0xb61dE62f8a67d2405d0d0b96630bbC338Ea535E4,0.0
Sleepless AI... (AI),44,0x0960f06A2590BFB82eA8331204b87ef1c01458b3,0.0
Slurpfish (SLURP),27,0xA1a28372928e7c89B9aC9cB58c6F4dE19BA3D90C,0.0
Smurfs AI (Smurfs...),27,0x42f7fbc35dfd3de662c13ef6191f0ee95d9495eb,0.0
SPHINX DAO (SPHINX),27,0x68aef8abf84ccc6cf91c646fd0642f7d5b83bab3,0.0
SPROTO (SPROTO),27,0x68ed4136d3d88606f87134E1C0dD877F794d0252,0.0
Steve (STEVE),27,0x16a486D34d7907BBaeB9F24B84785f7271293426,0.0
TARD (TARD),27,0xdfEee49a99d094Fc6a014053b8cD4D8165e5506a,0.0
TURBO (TRB 2....),44,0x857fdb1Cc996251D69EFbdf06aaa7303bc206025,0.0
Unlimited We... (UWT),27,0x62F0B920e550422F7372910540a0EB3732C85A44,0.0
Unoswap (UNO),31,0xb5482698ae0826ab2a3b3b4ec172132372c3607c,0.0
UptoberFest (UPFEST),27,0x8f8cac5cb9ec4a97a3ebfba4a3ec88b736f0823e,0.0
w/acc (W/acc),27,0x9f17e6C68862691C9BbEBcC4d32e39279Ca5f6B8,0.0
WAGMI VISION (WAGMI),27,0xA64E54a3DC33bDC1CB14ED3F5eBbd112CA4fA1fb,0.0
Wojak 2.69 (Wojak2...),28,0x8df60cfc67c1bf51fe3dd61b34b156f14f538f5d,0.0
CudosToken (CUDOS),37,0x817bbdbc3e8a1204f3691d14bb44992841e3db35,192039.41999999998
VERA (VRA),231,0xf411903cbc70a74d22900a5de66a2dda66507255,30561385.96000001
Immutable X (IMX),823,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,2217676794.370001
Cronos Coin (CRO),1004,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,265226879.8400002
AVA (AVA),34,0xa6C0c097741D55ECd9a3A7DeF3A8253fD022ceB9,57007.54
Mantle (MNT),270,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,40827764305.06
OKB (OKB),61,0x75231f58b43240c9718dd58b4967c5114342a86c,1323475.9100000001
Decentraland (MANA),365,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,95605205.50000006
! wbtc.gifts (Visit ...),67,0x7B2e238FB48ee7322664B9C26bb3ACedBfCC1f70,0.0
# aeth.trade (Visit ...),211,0xf01B134d6868f1aDcC701E4450DA788b502d7127,0.0
# earn-link.... (Visit ...),38,0x1d8088d3Ebe704f72a5196F8869b45b16eb4C49B,0.0
# graphnetwo... (Visit ...),60,0x3c341dC2c4118cB9bD49687D28Ec44b0a0b7575d,0.0
# makertoken... (Visit ...),185,0xf4961E2cABe7315cCc23C0EFcc557fdAeef825bf,0.0
# mantlehub.... (Claim ...),51,0x9f6bf593087fb9cd18e404625a0315215d2bc6cb,0.0
# renderprot... (Visit ...),50,0xFD1b89E91EffF7959Fc5CD683A4F652CbB7c7C15,0.0
# shibanetwo... (Visit ...),39,0x796cECE1B0b7AF2d1B9b37e1590F20E4911b66B1,0.0
# wbtc.gift (Visit ...),54,0xFe0bb2ae94BF11de9773DECb413b4a6a241cBCd0,0.0
## immutable... (Claim ...),53,0xa62f8170ccd7eb80207456bdb9a6e9401a6bc1ea,0.0
$ Agifts.xyz (Visit ...),39,0xdfd605a4a50bad494e20fed2de25f667721c9f53,0.0
fBTC (Visit ...),40,0x78b731dc3f0697c4dd09a5632dd90854c8961855,0.0
maker.gift (Claim ...),120,0x08918171758171A13050cdE6Cc6eB90172Af5737,0.0
SHIBA INU (SHIBA),34,0x9bAbed63f69eB898C43f11537A521BD5ce2f0098,0.0
Tether USD (USDT),78,0x7dd5F67A25AfB9E73D4966B1ac578dABd9ccC986,0.0
ERC-20 TOKEN*,81,0xcc574CA97840e17CfcF111e8800423ACaA838376,0.0
ERC-20 TOKEN*,72,0x6B15c3a0ECe9A699790F5A1dC93AA99E59097b08,0.0
ERC-20 TOKEN*,67,0x060933b687037e35aa184e5a9c9da672780e5c0a,0.0
ERC-20 TOKEN*,49,0x4d649d810A34BCB3A90c0e284601f68B7D389c26,0.0
ERC-20 TOKEN*,29,0x1B6310199eD25377048641Dd19DCf1544A26F0b9,0.0
ERC-20 TOKEN*,29,0x2A4d5842Cbae557E7B7B85b158c464AB35c60EFb,0.0
ERC-20 TOKEN*,31,0x03aC6906FC1697a931b5f4523117a76026a57D94,0.0
ERC-20 TOKEN*,101,0xA3E4b28BCc63E549886d642B2BF77EBbdFABA91B,0.0
ERC-20 TOKEN*,30,0x03E0b4D2995340A7D15A0EF7aC01811F46Ccd6C8,0.0
ERC-20 TOKEN*,30,0xfb83df364557ddae2ce622341566777dc9445979,0.0
ERC-20 TOKEN*,63,0xf5e6c233771efffe6d9743500200847027c69ca7,0.0
Divi (DIVI),373,0x246908BfF0b1ba6ECaDCF57fb94F6AE2FcD43a77,3584951.1800000016
ARC (ARC),610,0xc82e3db60a52cf7529253b4ec688f631aad9e7c2,1365396944.430004
Cellframe To... (CELL),382,0x26c8afbbfe1ebaca03c2bb082e69d0476bffe099,598690.9699999996
ChangeNOW (NOW),373,0xe9a95d175a5f4c9369f3b74222402eb1b837693b,869747.3800000031
Cult DAO (CULT),695,0xf0f9d895aca5c8678f706fb8216fa22957685a13,34605790.04999997
DefiPulse In... (DPI),386,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,501785.1999999997
DinoLFG (DINO),451,0x49642110b712c1fd7261bc074105e9e44676c68f,28241102.660000008
Atomic Walle... (AWC),375,0xad22f63404f7305e4713ccbd4f296f34770513f4,284905.02999999985
DeFiChain To... (DFI),628,0x8fc8f8269ebca376d046ce292dc7eac40c8d358a,41304717.05
BitgetToken (BGB),597,0x19de6b897ed14a376dda0fe53a5420d2ac828a28,12866208224.199986
Adappter Tok... (ADP),650,0xc314b0e758d5ff74f63e307a86ebfe183c95767b,11409794.14999999
Aurora (AURORA),954,0xaaaaaa20d9e0e2461697782ef11675f668207961,206497072.48000076
Aurox Token (URUS),507,0xc6dddb5bc6e61e0841c54f3e723ae1f3a807260b,2800338.4599999962
Boson Token (BOSON),630,0xc477d038d5420c6a9e0b031712f61c5120090de9,19837546.759999946
Decentralize... (USDD),565,0x0C10bF8FcB7Bf5412187A595ab97a3609160b5c6,53562324.67000009
Abyss (ABYSS),518,0x0e8d6b471e332f140e7d9dbb99e5e3822f728da6,1128733.78
Curate (XCUR),416,0xE1c7E30C42C24582888C758984f6e382096786bd,1365975.66
cVault.finan... (CORE),377,0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7,119813.83000000003
Banana (BANANA),596,0x38E68A37E401F7271568CecaAc63c6B1e19130B4,31295853.75999997
DEAPCOIN (DEP),487,0x1a3496c18d558bd9c6c8f609e1b129f67ab08163,4163814.440000001
Connext (NEXT),578,0xfe67a4450907459c3e1fff623aa927dd4e28c67a,132102097.81000043
Alpha Quark ... (AQT),642,0x2a9bDCFF37aB68B95A53435ADFd8892e86084F93,61315186.13999982
