address,url,numdayshrs (lastTXN),dayshrs (lastTXN),numdayshrs (firstTXN),dayshrs (firstTXN),current_eth_portfolio,dropdownMenuBalance,ethATH,usdATH
0xf2b7ad1fc52ab4e264b5ad96ccc94fe5ec8e88c9,https://etherscan.io/address/0xf2b7ad1fc52ab4e264b5ad96ccc94fe5ec8e88c9#analytics,766,days,1052,days,0,52.13,0.2648886707410777,716.93
0x1e603579171424c6f40b1071915ed5d39d748719,https://etherscan.io/address/0x1e603579171424c6f40b1071915ed5d39d748719#analytics,1018,days,1042,days,0,None,0.119616184,213.84
0x08a494ff226d2e32152e354d26b04dda2bfba2fb,https://etherscan.io/address/0x08a494ff226d2e32152e354d26b04dda2bfba2fb#analytics,931,days,1030,days,0,0.00,1.1507856333993314,2119.06
0x8976ebb6ef2d493b844b31bc3074ae18c9b582f6,https://etherscan.io/address/0x8976ebb6ef2d493b844b31bc3074ae18c9b582f6#analytics,1028,days,1030,days,0,0.00,0.5359800943895862,811.42
0x73d59e7d0d99f80a538c45e76a5a05540c82a3a5,https://etherscan.io/address/0x73d59e7d0d99f80a538c45e76a5a05540c82a3a5#analytics,955,days,1121,days,0,0.00,4.487476238545822,3915.15
0x4445fbe71f367378e56d03e85dd8bdb15529f030,https://etherscan.io/address/0x4445fbe71f367378e56d03e85dd8bdb15529f030#analytics,136,days,1063,days,2,10652.89,13.105870816088414,44755.9
0x78ada5fdcbded33e9d86dacf722de81fb09f9168,https://etherscan.io/address/0x78ada5fdcbded33e9d86dacf722de81fb09f9168#analytics,630,days,1031,days,0,16.59,0.29132929620715026,902.04
0xab5769e619af1c8290706642da7a285ae50d1ea0,https://etherscan.io/address/0xab5769e619af1c8290706642da7a285ae50d1ea0#analytics,1019,days,1045,days,0,0.00,1.0994434543637197,1357.33
0x785b01b63dd1f6aad2c9d86ccf8852b6f18014ea,https://etherscan.io/address/0x785b01b63dd1f6aad2c9d86ccf8852b6f18014ea#analytics,107,days,2366,days,0,107.02,187.992905,65357.61
0xf53880230dbc4c7c12f0591f9f924959deb47c28,https://etherscan.io/address/0xf53880230dbc4c7c12f0591f9f924959deb47c28#analytics,145,days,1203,days,0,44276.06,16.589333263747687,56930.72
0x338f625e0a9a156f5171b90c15e792d7bc54fe0d,https://etherscan.io/address/0x338f625e0a9a156f5171b90c15e792d7bc54fe0d#analytics,82,days,1197,days,0,1632.50,8.996374062514606,17252.06
0x66d60ce0aa91b446d8e1e5357cc399beb7bd4255,https://etherscan.io/address/0x66d60ce0aa91b446d8e1e5357cc399beb7bd4255#analytics,16,days,1043,days,0,0.00,2.2552756126697595,7845.8
0x632e5b08cfa4b89b976351c97d97454d60fb1ca8,https://etherscan.io/address/0x632e5b08cfa4b89b976351c97d97454d60fb1ca8#analytics,907,days,1051,days,0,0.00,2.5733793137252685,4410.62
0xdacff28a4175be57f394bdff6a59794c1abf1242,https://etherscan.io/address/0xdacff28a4175be57f394bdff6a59794c1abf1242#analytics,298,days,1033,days,0,54.66,1.3190870352055901,5669.33
0x9489271ddf36255363f763155929ed080d09b756,https://etherscan.io/address/0x9489271ddf36255363f763155929ed080d09b756#analytics,191,days,1067,days,0,35.55,22.962113780831825,55840.65
0x0a8560c17b0840aee6548646248fe97df021700e,https://etherscan.io/address/0x0a8560c17b0840aee6548646248fe97df021700e#analytics,370,days,1307,days,0,70.59,7.466795569513994,2891.07
0x4b0fbc82b62d0394c16e8654cefbf30a5d1d0bb1,https://etherscan.io/address/0x4b0fbc82b62d0394c16e8654cefbf30a5d1d0bb1#analytics,115,days,1046,days,0,66.22,10.517540180332617,17228.62
0x2275d7fe0644cb6a762621aeddc67e24daa8b87b,https://etherscan.io/address/0x2275d7fe0644cb6a762621aeddc67e24daa8b87b#analytics,380,days,1143,days,0,1.21,7.58531431,2875.14
0x07c61333c23b3e6fee1f2f2bb8640e8307e2307e,https://etherscan.io/address/0x07c61333c23b3e6fee1f2f2bb8640e8307e2307e#analytics,971,days,1142,days,0,0.00,2.3522569887845703,1512.88
0xbf8703d3c22166d90a49c156df29592e39512de4,https://etherscan.io/address/0xbf8703d3c22166d90a49c156df29592e39512de4#analytics,208,days,1031,days,0,129.50,1.1575087554632337,4411.7
0x2ee2c0dee6bfb6952a616413f97efce33ed7c539,https://etherscan.io/address/0x2ee2c0dee6bfb6952a616413f97efce33ed7c539#analytics,946,days,1044,days,0,0.00,0.33524451113406556,422.46
0x66603fd421500a2f59abefe58b7171299a77fb24,https://etherscan.io/address/0x66603fd421500a2f59abefe58b7171299a77fb24#analytics,999,days,1053,days,0,None,0.11565563291307912,158.98
0xfd58f5036e11d104a6ec73d4acf941a76040b72d,https://etherscan.io/address/0xfd58f5036e11d104a6ec73d4acf941a76040b72d#analytics,11,days,1055,days,0,4.25,5.046909823063988,23237.99
0x7966b6fb64ffb6ebb0a9581e3b5744848e88011c,https://etherscan.io/address/0x7966b6fb64ffb6ebb0a9581e3b5744848e88011c#analytics,202,days,1031,days,0,15.84,12.353736079546946,27684.23
0x1ae31f08f63df72b1e15e2ecbb937f132776c422,https://etherscan.io/address/0x1ae31f08f63df72b1e15e2ecbb937f132776c422#analytics,498,days,1207,days,0,36.13,26.887399178604525,64162.89
0xe6d89c2af6e7fca0fb852f49a59209049f26653e,https://etherscan.io/address/0xe6d89c2af6e7fca0fb852f49a59209049f26653e#analytics,769,days,1031,days,0,0.00,0.9774894822791755,1284.6
0xea7353679846f20bc1ad278cc0f19b66b4618543,https://etherscan.io/address/0xea7353679846f20bc1ad278cc0f19b66b4618543#analytics,834,days,1061,days,0,15.34,5.305201659375456,7258.68
0x7c04b4f1a1063ef23d69d9b2e3f1fea6cea035c9,https://etherscan.io/address/0x7c04b4f1a1063ef23d69d9b2e3f1fea6cea035c9#analytics,146,days,1065,days,0,306209.24,2.398062155092303,3411.44
0xde7ef44ee1016821cb3e5bb16bf0555a24d5318f,https://etherscan.io/address/0xde7ef44ee1016821cb3e5bb16bf0555a24d5318f#analytics,71,days,1268,days,0,1341.85,4.2796454293112856,3165.36
0xe88ca7850912f2aaa29403a26689ca26af39df9f,https://etherscan.io/address/0xe88ca7850912f2aaa29403a26689ca26af39df9f#analytics,60,days,1167,days,0,15.94,1.9213149618832999,1159.89
0x971a0820b5710f0cbbc5e2f8d5b8f04a9a98a586,https://etherscan.io/address/0x971a0820b5710f0cbbc5e2f8d5b8f04a9a98a586#analytics,65,days,1085,days,0,992.29,4.348890353791559,7809
0x1ba65e9d1e7939ac1e1b7bcbd37e915d5d8596d8,https://etherscan.io/address/0x1ba65e9d1e7939ac1e1b7bcbd37e915d5d8596d8#analytics,115,days,1031,days,1,297.88,8.613425995650005,32828.26
0xe652044b269a07d776e3ea5f923157b6d45b8d0b,https://etherscan.io/address/0xe652044b269a07d776e3ea5f923157b6d45b8d0b#analytics,894,days,1114,days,0,0.09,1.4854745641683635,1952.18
0x071d2cd42b964f75366750f33f06377547c6a459,https://etherscan.io/address/0x071d2cd42b964f75366750f33f06377547c6a459#analytics,1017,days,1030,days,0,None,0.10750658,179.24
0x06c8cd779352038ee7f589361959145e6e683570,https://etherscan.io/address/0x06c8cd779352038ee7f589361959145e6e683570#analytics,3,days,1780,days,0,0.34,8.804271721113313,6794.54
0x3bc9efde2d09a235ebeca960929006b38fa2dcf8,https://etherscan.io/address/0x3bc9efde2d09a235ebeca960929006b38fa2dcf8#analytics,1025,days,1031,days,0,0.05,0.058723526223678546,80.72
0xf7a98c388d089dccfba8fc0764ed90d701c86e25,https://etherscan.io/address/0xf7a98c388d089dccfba8fc0764ed90d701c86e25#analytics,7,hrs,1121,days,0,9035.63,15.987923040760679,30909.36
0x867fb345f0dea09ca23cef3e1f7cd4cc69bb9141,https://etherscan.io/address/0x867fb345f0dea09ca23cef3e1f7cd4cc69bb9141#analytics,23,days,1279,days,0,135090.89,5.564163851276696,5889.63
0x1db5fa69e451cb26a3ce593bd81321c752983c96,https://etherscan.io/address/0x1db5fa69e451cb26a3ce593bd81321c752983c96#analytics,2,days,1030,days,0,5431.58,1.3752009851119784,2543.98
0x0f01f1b11f7dd5a99ca8265b44d3fa9fbfebe0d5,https://etherscan.io/address/0x0f01f1b11f7dd5a99ca8265b44d3fa9fbfebe0d5#analytics,17,days,2021,days,0,1183.91,3.0713969938712897,4439.24
0x6ca0ae682596d577faad1fb9ba54b70dc0ae26f5,https://etherscan.io/address/0x6ca0ae682596d577faad1fb9ba54b70dc0ae26f5#analytics,25,days,1244,days,0,0.00,0.953363279020377,2299.73
0xc612b11556a9a3ac1dca1f18df1c7ad4819ff4d8,https://etherscan.io/address/0xc612b11556a9a3ac1dca1f18df1c7ad4819ff4d8#analytics,6,days,2181,days,0,90.25,2.6518407714103436,4460.53
0xd0471c359f65d6adcbd69694996ab49e5e6b6a47,https://etherscan.io/address/0xd0471c359f65d6adcbd69694996ab49e5e6b6a47#analytics,4,days,1087,days,0,1048.88,5.611253600435431,19352.84
0x9d14fbb9717aa43b77d0135538a81a27026278c1,https://etherscan.io/address/0x9d14fbb9717aa43b77d0135538a81a27026278c1#analytics,470,days,1285,days,0,6.97,2.7897687482815576,10683.73
0x59d65b852f6ea59bb2370e5b53038e5a5dc1c4b7,https://etherscan.io/address/0x59d65b852f6ea59bb2370e5b53038e5a5dc1c4b7#analytics,37,days,2173,days,0,2063.05,17.39686648152554,41876.73
0x9d5fcb875470dcea4c384b46f1f89e611e1c4766,https://etherscan.io/address/0x9d5fcb875470dcea4c384b46f1f89e611e1c4766#analytics,395,days,1037,days,0,78.71,1.5547141951306307,2043.17
0x72478dcaaa7fc87718505daf7cb530ae9612e53a,https://etherscan.io/address/0x72478dcaaa7fc87718505daf7cb530ae9612e53a#analytics,166,days,1213,days,0,0.28,0.821484752,481.68
0x9d14fbb9717aa43b77d0135538a81a27026278c1,https://etherscan.io/address/0x9d14fbb9717aa43b77d0135538a81a27026278c1#analytics,470,days,1285,days,0,6.97,2.7897687482815576,10683.73
0x490a018218f5ab8b3539f9f821d91f618bfbfb48,https://etherscan.io/address/0x490a018218f5ab8b3539f9f821d91f618bfbfb48#analytics,91,days,1103,days,0,1664.04,17.427009913528142,11236.36
0x258d5d213d443299fd36e23c0b62fa966e649b77,https://etherscan.io/address/0x258d5d213d443299fd36e23c0b62fa966e649b77#analytics,233,days,1176,days,0,0.12,3.367362220402094,1991.32
0x93cfad7bc7f8cc4d6dba1dc26b2072057e28b455,https://etherscan.io/address/0x93cfad7bc7f8cc4d6dba1dc26b2072057e28b455#analytics,16,days,1195,days,0,2411.76,5.541773521032012,10329.14
0x5aaa71612bcfdbc82d9ee0890e46de448712bb46,https://etherscan.io/address/0x5aaa71612bcfdbc82d9ee0890e46de448712bb46#analytics,571,days,2169,days,0,0.00,5.615891137675698,13040.89
0xb03972f571eab60159ef869793fb9366840d25b2,https://etherscan.io/address/0xb03972f571eab60159ef869793fb9366840d25b2#analytics,179,days,1176,days,0,14.22,7.786336481501784,2954.21
0xcd0cd38725b9a509abce6abd2c08d1e7ac1de7e0,https://etherscan.io/address/0xcd0cd38725b9a509abce6abd2c08d1e7ac1de7e0#analytics,667,days,1032,days,0,56.24,0.12800021522186442,492.25
0x7a920d41bb3f0040d21f47c7f435ab8ac9743048,https://etherscan.io/address/0x7a920d41bb3f0040d21f47c7f435ab8ac9743048#analytics,252,days,1030,days,0,0.03,9.223651693079269,22977.58
0x606935368a50207aedd7d82bf4da9c21aa67367b,https://etherscan.io/address/0x606935368a50207aedd7d82bf4da9c21aa67367b#analytics,362,days,1031,days,0,1.60,0.9464187177033362,1590.05
0xb61faced228e1f246c943a961359cd961637d832,https://etherscan.io/address/0xb61faced228e1f246c943a961359cd961637d832#analytics,501,days,1223,days,0,0.27,3.40651122449817,1389.35
0x85752598c13fdb08f8be1fcaa3a693bd210f8ab1,https://etherscan.io/address/0x85752598c13fdb08f8be1fcaa3a693bd210f8ab1#analytics,12,days,1078,days,0,0.00,90.53768339355439,427580.51
0xcbc5dac71a7a97fe3dfee0647f5d950c5ca1c0f6,https://etherscan.io/address/0xcbc5dac71a7a97fe3dfee0647f5d950c5ca1c0f6#analytics,1028,days,1047,days,0,0.11,1.5872819655815722,2085.97
0x573ea6c6b19b1a829b16103c1d880902571d4ca0,https://etherscan.io/address/0x573ea6c6b19b1a829b16103c1d880902571d4ca0#analytics,654,days,1564,days,0,188.30,8.256402049458565,8759.41
0x7f249f264e394dfe1e0765f3b0e3efef579f4f16,https://etherscan.io/address/0x7f249f264e394dfe1e0765f3b0e3efef579f4f16#analytics,11,hrs,1863,days,0,23.01,6.4592142086247675,15423.5
0xfc58382e2913a24807f7fdc76dbca0d23dc1bb3f,https://etherscan.io/address/0xfc58382e2913a24807f7fdc76dbca0d23dc1bb3f#analytics,55,days,1183,days,0,12207.57,22.26473875315681,41033.65
0x8d0c3467013ea2bd3ba440ead967b42dc5ff99cc,https://etherscan.io/address/0x8d0c3467013ea2bd3ba440ead967b42dc5ff99cc#analytics,1030,days,1031,days,0,None,0.004957652,6.52
0x45db73762aa6e7771e896bbf9292a6674d3877fa,https://etherscan.io/address/0x45db73762aa6e7771e896bbf9292a6674d3877fa#analytics,281,days,1226,days,0,18.07,6.539160925775622,14269.43
0xfa4f4a584de130c57fb126dd6933cafbb279f042,https://etherscan.io/address/0xfa4f4a584de130c57fb126dd6933cafbb279f042#analytics,605,days,1270,days,0,123.72,3.1333635847295787,2348.46
0x7285e62913c95235ac8e5886cd06e7a8628af4bb,https://etherscan.io/address/0x7285e62913c95235ac8e5886cd06e7a8628af4bb#analytics,11,hrs,2295,days,1,204449.49,95.83663618631415,224409.15
0x19553565073df635bfd41e12746e4b6d01e20869,https://etherscan.io/address/0x19553565073df635bfd41e12746e4b6d01e20869#analytics,962,days,1030,days,0,10.26,0.11908223584926293,214.7
0x7a6161927f483c8e0d979f0572da1c6fa8897de7,https://etherscan.io/address/0x7a6161927f483c8e0d979f0572da1c6fa8897de7#analytics,217,days,1052,days,0,57.42,1.7089419370793584,1899.47
0x75986f3c8022ef026b7b55fccb729ee1ed489a05,https://etherscan.io/address/0x75986f3c8022ef026b7b55fccb729ee1ed489a05#analytics,15,days,2456,days,0,195.04,59.42591282448273,166440.43
0xa2c74064b39365d288c8cdd9a4739b220240846e,https://etherscan.io/address/0xa2c74064b39365d288c8cdd9a4739b220240846e#analytics,831,days,1043,days,0,800.32,0.9064145195173321,2731.5
0x58b90ac2826ee9cfcfc10cf731fd376ec6fcee64,https://etherscan.io/address/0x58b90ac2826ee9cfcfc10cf731fd376ec6fcee64#analytics,31,days,1158,days,0,845.73,1.0356039763198788,545.5
0x9d2203cd3e400d84f9973fe3c04689b6c8d36b6e,https://etherscan.io/address/0x9d2203cd3e400d84f9973fe3c04689b6c8d36b6e#analytics,107,days,1149,days,0,15923.28,21.256667257830376,53739.05
0x2e4acd4d8051b9d4febdad7e2182f6a1fc4b16e2,https://etherscan.io/address/0x2e4acd4d8051b9d4febdad7e2182f6a1fc4b16e2#analytics,15,days,1220,days,0,3.35,11.491269186721423,24080.64
0x3670533184588e67fdd63dc301f9cde14200f797,https://etherscan.io/address/0x3670533184588e67fdd63dc301f9cde14200f797#analytics,133,days,1062,days,0,124.73,2.7864142567621677,4884.22
0xef665e99dbb292deb182d6441d528bae8d60ffaf,https://etherscan.io/address/0xef665e99dbb292deb182d6441d528bae8d60ffaf#analytics,261,days,1031,days,0,0.97,7.293276412968701,25466.22
0x5088b65cfb3c67483f19c0a7c150013a1dc02d5e,https://etherscan.io/address/0x5088b65cfb3c67483f19c0a7c150013a1dc02d5e#analytics,94,days,1207,days,0,498.45,6.826037657851515,12066.86
0xdb0a24dc8a6eabfa8e412748567c4288ec97ff8c,https://etherscan.io/address/0xdb0a24dc8a6eabfa8e412748567c4288ec97ff8c#analytics,52,days,1202,days,0,684.57,12.52688488523968,15590.21
0x3519ee8f62169cb9a5fd1f33a30e1cd9652f5ec1,https://etherscan.io/address/0x3519ee8f62169cb9a5fd1f33a30e1cd9652f5ec1#analytics,198,days,1143,days,0,2180.98,3.36997699627837,10665.77
0xe85ffd517736960db67173ac8825fa927a7e1a99,https://etherscan.io/address/0xe85ffd517736960db67173ac8825fa927a7e1a99#analytics,974,days,1190,days,0,0.07,35.89597309,14025.27
0x75986f3c8022ef026b7b55fccb729ee1ed489a05,https://etherscan.io/address/0x75986f3c8022ef026b7b55fccb729ee1ed489a05#analytics,15,days,2456,days,0,195.11,59.42591282448273,166440.43
0x4c5f7883c26f4621667766a07624ce8c94bcdb81,https://etherscan.io/address/0x4c5f7883c26f4621667766a07624ce8c94bcdb81#analytics,987,days,1031,days,0,None,0.07138160922872083,98.63
0x3daaceceec28626a7e517d87bc75c7fa34aed1f3,https://etherscan.io/address/0x3daaceceec28626a7e517d87bc75c7fa34aed1f3#analytics,334,days,1579,days,10,2529.33,11.316174953942593,42796.64
0x61df8e94f2c3c5f5f39a8a7ef9a15b0e988d0268,https://etherscan.io/address/0x61df8e94f2c3c5f5f39a8a7ef9a15b0e988d0268#analytics,34,days,1113,days,0,202.75,2.5874172188620825,5890.38
0x714a9c1a3b6ee1a5a3261a55d512482589167800,https://etherscan.io/address/0x714a9c1a3b6ee1a5a3261a55d512482589167800#analytics,5,hrs,1257,days,0,43953.38,329.84466092576025,1347616.07
0x76962e41279192aed769cef0614d591be14d0ca3,https://etherscan.io/address/0x76962e41279192aed769cef0614d591be14d0ca3#analytics,578,days,1190,days,0,85.36,24.2748,19183.8
0x94f1832712bcb637da20fe1ec7d5c77610832c47,https://etherscan.io/address/0x94f1832712bcb637da20fe1ec7d5c77610832c47#analytics,985,days,1154,days,0,None,2.1853105803599293,756.82
0x34fe8d29e218eb8efd8ada697826f030566b9991,https://etherscan.io/address/0x34fe8d29e218eb8efd8ada697826f030566b9991#analytics,997,days,1031,days,0,None,0.0999669715523041,131.37
0xb74c6f4b154055acc817a616dda96f6dab6b1416,https://etherscan.io/address/0xb74c6f4b154055acc817a616dda96f6dab6b1416#analytics,406,days,1060,days,0,30.70,1.3373244063514735,2414.53
0x0ca7d3a29441c514af0d6527ed505a227f4926af,https://etherscan.io/address/0x0ca7d3a29441c514af0d6527ed505a227f4926af#analytics,933,days,1058,days,6,346.30,6.114139422587434,23944.5
0x5378e749d3c7f7507bb6cd40d4b4a4e806e5af35,https://etherscan.io/address/0x5378e749d3c7f7507bb6cd40d4b4a4e806e5af35#analytics,1,day,1638,days,0,7.36,15.162638397081697,5738.15
0xaca28435e4fff27f399f595a1a370c1303a71126,https://etherscan.io/address/0xaca28435e4fff27f399f595a1a370c1303a71126#analytics,268,days,1042,days,0,384.40,14.051954454112254,25977.71
0x4a6582ff8ef91399c37055b43ad9f6de6f030464,https://etherscan.io/address/0x4a6582ff8ef91399c37055b43ad9f6de6f030464#analytics,617,days,1121,days,0,703.92,23.455215119460213,35422.95
0x3c5a1d9296194b675cdb2910839c08719fa10bf7,https://etherscan.io/address/0x3c5a1d9296194b675cdb2910839c08719fa10bf7#analytics,7,days,1203,days,0,122666.97,103.01125242386708,119670.67
0x8d0c3467013ea2bd3ba440ead967b42dc5ff99cc,https://etherscan.io/address/0x8d0c3467013ea2bd3ba440ead967b42dc5ff99cc#analytics,1030,days,1031,days,0,None,0.004957652,6.52
0xca63ece32eecbc9724d4bb22c4c2b5a09e05180c,https://etherscan.io/address/0xca63ece32eecbc9724d4bb22c4c2b5a09e05180c#analytics,738,days,1758,days,0,17.61,11.252237943039693,9880.85
0xa326a3a125a022217fe3251f49471ebee53b7ee4,https://etherscan.io/address/0xa326a3a125a022217fe3251f49471ebee53b7ee4#analytics,83,days,1153,days,0,121.31,22.858607231185307,13166.56
0xb75ac3f06567822bafd0f1ad66782bae9c41de45,https://etherscan.io/address/0xb75ac3f06567822bafd0f1ad66782bae9c41de45#analytics,701,days,1031,days,0,475.26,0.1954887864514513,687.17
0x8efad79f02b1c7a7105b445a07a6e1cc3352145c,https://etherscan.io/address/0x8efad79f02b1c7a7105b445a07a6e1cc3352145c#analytics,1012,days,1031,days,0,0.00,6.399842033192471,8827.62
0xce5ee95c7b6c35935b1215d2fe60a951eacb1e04,https://etherscan.io/address/0xce5ee95c7b6c35935b1215d2fe60a951eacb1e04#analytics,209,days,1207,days,0,182.33,8.60584930577931,4868.81
0xb75ac3f06567822bafd0f1ad66782bae9c41de45,https://etherscan.io/address/0xb75ac3f06567822bafd0f1ad66782bae9c41de45#analytics,701,days,1031,days,0,475.26,0.1954887864514513,687.17
0x28d02b415d2fca7d5a0fd91888289f950bb578a4,https://etherscan.io/address/0x28d02b415d2fca7d5a0fd91888289f950bb578a4#analytics,248,days,1281,days,0,91.34,15.128568454290297,22786.94
0xb5e0b20cab7042a9e135f65f9ee64d27990d4fcc,https://etherscan.io/address/0xb5e0b20cab7042a9e135f65f9ee64d27990d4fcc#analytics,60,days,1041,days,0,20.01,4.230126750694282,12185.56
0xb5e0b20cab7042a9e135f65f9ee64d27990d4fcc,https://etherscan.io/address/0xb5e0b20cab7042a9e135f65f9ee64d27990d4fcc#analytics,60,days,1041,days,0,20.01,4.230126750694282,12185.56
0xb5e0b20cab7042a9e135f65f9ee64d27990d4fcc,https://etherscan.io/address/0xb5e0b20cab7042a9e135f65f9ee64d27990d4fcc#analytics,60,days,1041,days,0,20.01,4.230126750694282,12185.56
0xde7fa118021b28d53bd20802acc14d276186eb48,https://etherscan.io/address/0xde7fa118021b28d53bd20802acc14d276186eb48#analytics,561,days,1038,days,0,67.80,115.95180464941583,313938.35
0x5df65463a268fb59da243490df7dfa1bb8e299ae,https://etherscan.io/address/0x5df65463a268fb59da243490df7dfa1bb8e299ae#analytics,712,days,1181,days,0,2141.32,23.755600994730916,55655.96
0xfa9b4be2950379679e9bbb5c29cd4fcbc2754a47,https://etherscan.io/address/0xfa9b4be2950379679e9bbb5c29cd4fcbc2754a47#analytics,946,days,1359,days,0,9.40,0.4056460618881609,157.7
0x73529f7ffa31b66f27f83d2bf549f8b8bae87f42,https://etherscan.io/address/0x73529f7ffa31b66f27f83d2bf549f8b8bae87f42#analytics,404,days,1103,days,0,5.43,3.854667207899669,9375.06
0xc219b4d0e3c0236a3effc48c4c6c9c3cd22deb1b,https://etherscan.io/address/0xc219b4d0e3c0236a3effc48c4c6c9c3cd22deb1b#analytics,77,days,1038,days,0,1.67,23.61829993873666,56579.81
0x47685bad97eb7c8b434aa8db90a794b690b592a2,https://etherscan.io/address/0x47685bad97eb7c8b434aa8db90a794b690b592a2#analytics,75,days,1163,days,3,5040.61,9.074309250203841,16823.04
0x47a3eef73cc7e451d87cb88b93b19b42145b6dd9,https://etherscan.io/address/0x47a3eef73cc7e451d87cb88b93b19b42145b6dd9#analytics,6,days,1657,days,0,6721.43,7.226345751631119,17774.28
0x9314bda424545249149e1536c6f5647503ac0d59,https://etherscan.io/address/0x9314bda424545249149e1536c6f5647503ac0d59#analytics,97,days,1189,days,0,133.43,5.668436583436984,13162.9
0x08bf8d6fa77f7bc937e62dcb7a5d1201890c48fa,https://etherscan.io/address/0x08bf8d6fa77f7bc937e62dcb7a5d1201890c48fa#analytics,7,days,1179,days,1,5379.17,21.617969664719297,41748.93
0x4a2cde37bed286b55604d947f717f9e7013b23ec,https://etherscan.io/address/0x4a2cde37bed286b55604d947f717f9e7013b23ec#analytics,562,days,1180,days,3,9841.00,24.848927986,8330.35
0x2e5e5a120c4aeccc1b4db0458ff91da185c439cf,https://etherscan.io/address/0x2e5e5a120c4aeccc1b4db0458ff91da185c439cf#analytics,30,days,1186,days,0,47337.74,238.99007581464258,910860.49
0xa220fddfb9a0a44192461d1263513ad656a341f6,https://etherscan.io/address/0xa220fddfb9a0a44192461d1263513ad656a341f6#analytics,509,days,2160,days,1,532.02,10.566484456140175,16100.28
0x14cd973c161b44d23ad91a9cbf1ce1d7b922b871,https://etherscan.io/address/0x14cd973c161b44d23ad91a9cbf1ce1d7b922b871#analytics,953,days,1113,days,0,22.65,1.0072486472370286,2334.81
0xabbcac0a44426061ee15b0f77c596b7a4bd664fe,https://etherscan.io/address/0xabbcac0a44426061ee15b0f77c596b7a4bd664fe#analytics,21,hrs,1723,days,0,6.70,21.36896188005541,66002.63
0x72014009f963291aaa3249ddf3905405c643bd6a,https://etherscan.io/address/0x72014009f963291aaa3249ddf3905405c643bd6a#analytics,2,days,1106,days,0,97.16,22.677793157627093,15101.12
0x8e44e933475b3cb9349500dc43709ced73f7158c,https://etherscan.io/address/0x8e44e933475b3cb9349500dc43709ced73f7158c#analytics,10,days,1067,days,0,12.09,8.165846497,25058.41
0x506cc4485a7fd42fea6f2acc97d7de697b88419d,https://etherscan.io/address/0x506cc4485a7fd42fea6f2acc97d7de697b88419d#analytics,2,days,1185,days,0,1027.16,17.561735320176208,6755.3
0xd63966252500b475fcc4737ad361400bf6acc26d,https://etherscan.io/address/0xd63966252500b475fcc4737ad361400bf6acc26d#analytics,13,days,1053,days,0,31095.14,67.66241198378785,278673.95
0xb4e61b3470bf590d8902e35c6b957e4816f2d4e8,https://etherscan.io/address/0xb4e61b3470bf590d8902e35c6b957e4816f2d4e8#analytics,699,days,1038,days,0,18.61,1.3678410298799997,5583.64
0xd0f0b33573950c4fd9fad0fc04b321996f958dd6,https://etherscan.io/address/0xd0f0b33573950c4fd9fad0fc04b321996f958dd6#analytics,14,days,1171,days,0,16184.24,611.0513328840253,820946.86
0x9a66206412cb80a7c203eb8c7774f0d06093280f,https://etherscan.io/address/0x9a66206412cb80a7c203eb8c7774f0d06093280f#analytics,302,days,1196,days,0,481.27,0.188219625,151.27
0x415a8a1eed20d9192e8fcdcda302f9633ddbab2f,https://etherscan.io/address/0x415a8a1eed20d9192e8fcdcda302f9633ddbab2f#analytics,224,days,1107,days,0,0.00,0.34919004017491834,986.83
0xa73c535039a42ad03cc922e4ca643f6e0b70be16,https://etherscan.io/address/0xa73c535039a42ad03cc922e4ca643f6e0b70be16#analytics,14,days,1290,days,0,0.58,8.615145686206796,14363.34
0x3f7ed27afe9876bc0158e6cdb7f4abe13beadc5f,https://etherscan.io/address/0x3f7ed27afe9876bc0158e6cdb7f4abe13beadc5f#analytics,558,days,1032,days,0,1.71,36.868320591321066,147851.24
0x38e007a26d82e0b1f7f8622d61ff8324bdcfc2d3,https://etherscan.io/address/0x38e007a26d82e0b1f7f8622d61ff8324bdcfc2d3#analytics,107,days,1155,days,0,88.04,3.7107931257389035,5387.17
0x11a0cf8db9778a75e1056c2b1210f9ea7ce08d31,https://etherscan.io/address/0x11a0cf8db9778a75e1056c2b1210f9ea7ce08d31#analytics,756,days,1032,days,0,43.68,0.5335886427119464,1917.3
0x549367dc0f3c148e5487b522d37aef5311388d5f,https://etherscan.io/address/0x549367dc0f3c148e5487b522d37aef5311388d5f#analytics,234,days,1173,days,0,10.26,7.886945847522279,15809.28
0xb28bd15737b87051490a99bffb9158302447eedc,https://etherscan.io/address/0xb28bd15737b87051490a99bffb9158302447eedc#analytics,415,days,1183,days,0,3.47,0.41759293506580186,576.01
0xfc44e5987a426bf62db1e5aca976be27ed10e097,https://etherscan.io/address/0xfc44e5987a426bf62db1e5aca976be27ed10e097#analytics,612,days,1051,days,0,1968.71,4.496614336709188,14220.23
0x78918eede93f388ce57790029c14951859d8cd23,https://etherscan.io/address/0x78918eede93f388ce57790029c14951859d8cd23#analytics,280,days,1118,days,0,0.00,6.5152931689311195,8043.52
0x7bfa5cfb0cc7772fa6acd3da999914c86ea280d2,https://etherscan.io/address/0x7bfa5cfb0cc7772fa6acd3da999914c86ea280d2#analytics,448,days,1249,days,0,106.05,1.6377537845975134,6413.85
0x2cac84721129a0d081b35f833e19ea9a35494c87,https://etherscan.io/address/0x2cac84721129a0d081b35f833e19ea9a35494c87#analytics,509,days,1294,days,0,3.47,15.652824153319001,3566.18
